event_id,user_id,amount,status,event_dt
1287,1674,224.6,COMPLETE,2024-03-15
1288,1059,25.9,PENDING,2024-02-07
1289,1005,134.71,COMPLETE,2024-05-09
1290,1708,37.07,COMPLETE,2024-05-14
1291,1981,195.72,COMPLETE,2024-06-10
1292,1569,120.55,NEW,2024-03-31
1293,1816,51.39,PENDING,2024-01-17
1294,1406,7.94,COMPLETE,2024-05-07
1295,1216,131.94,NEW,2024-06-19
1296,1929,95.94,PENDING,2024-07-05
1297,1025,0.29,COMPLETE,2024-04-17
1298,1814,0.95,NEW,2024-06-27
1299,1004,165.44,COMPLETE,2024-06-30
1300,1985,30.03,NEW,2024-05-31
1301,1531,101.1,COMPLETE,2024-01-25
1302,1389,60.55,NEW,2024-07-17
1303,1709,199.09,NEW,2024-06-28
1304,1570,248.84,NEW,2024-07-16
1305,1447,574.7,COMPLETE,2024-03-28
1306,1753,16.69,COMPLETE,2024-06-09
1307,1145,198.75,NEW,2024-06-25
1308,1387,30.93,NEW,2024-01-29
1309,1784,89.36,COMPLETE,2024-03-03
1310,1248,70.48,PENDING,2024-05-29
1311,1525,1.82,COMPLETE,2024-06-02
1312,1461,269.97,NEW,2024-06-04
1313,1012,8.16,COMPLETE,2024-04-23
1314,1902,116.55,COMPLETE,2024-02-18
1315,1383,153.71,COMPLETE,2024-07-17
1316,1555,158.62,COMPLETE,2024-03-21
1317,1886,14.56,NEW,2024-03-24
1318,1398,59.34,NEW,2024-04-14
1319,1018,176.86,COMPLETE,2024-06-25
1320,1574,36.05,PENDING,2024-05-27
1321,1490,63.06,COMPLETE,2024-04-27
1322,1750,31.85,COMPLETE,2024-03-26
1323,1418,62.28,PENDING,2024-03-03
1324,1336,218.78,PENDING,2024-07-07
1325,1418,60.72,PENDING,2024-04-13
1326,1914,81.17,NEW,2024-02-18
1327,1915,51.75,NEW,2024-03-11
1328,1611,61.64,PENDING,2024-01-01
1329,1674,1.53,NEW,2024-05-20
1330,1927,33.37,NEW,2024-06-27
1331,1121,57.37,NEW,2024-05-02
1332,1431,100.46,NEW,2024-07-02
1333,1043,59.79,NEW,2024-03-02
1334,1871,41.22,COMPLETE,2024-02-01
1335,1919,49.12,PENDING,2024-06-06
1336,1316,27.75,PENDING,2024-01-29
1337,1380,258.35,COMPLETE,2024-02-18
1338,1144,73.76,COMPLETE,2024-06-21
1339,1326,1.35,NEW,2024-01-30
1340,1362,1.96,PENDING,2024-05-23
1341,1049,361.05,NEW,2024-06-16
1342,1064,25.03,PENDING,2024-01-19
1343,1354,163.79,COMPLETE,2024-01-18
1344,1799,6.0,COMPLETE,2024-01-01
1345,1163,254.04,COMPLETE,2024-03-18
1346,1140,207.48,PENDING,2024-04-24
1347,1965,84.65,COMPLETE,2024-06-23
1348,1825,0.9,NEW,2024-07-12
1349,1127,29.82,PENDING,2024-04-22
1350,1397,52.23,PENDING,2024-04-23
1351,1932,61.63,PENDING,2024-06-14
1352,1879,35.34,NEW,2024-06-27
1353,1462,3.35,COMPLETE,2024-03-03
1354,1750,89.19,NEW,2024-05-11
1355,1835,74.27,NEW,2024-05-08
1356,1807,33.27,PENDING,2024-01-08
1357,1186,3.87,NEW,2024-06-05
1358,1719,522.03,COMPLETE,2024-02-24
1359,1731,65.78,COMPLETE,2024-04-12
1360,1911,141.06,COMPLETE,2024-05-10
1361,1189,60.21,PENDING,2024-02-01
1362,1387,4.41,COMPLETE,2024-01-10
1363,1428,37.05,COMPLETE,2024-04-19
1364,1857,38.58,PENDING,2024-06-10
1365,1283,182.23,PENDING,2024-05-03
1366,1863,106.2,COMPLETE,2024-03-27
1367,1236,32.22,NEW,2024-02-24
1368,1193,343.39,PENDING,2024-02-01
1369,1286,38.79,NEW,2024-06-26
1370,1770,633.91,NEW,2024-05-14
1371,1757,556.32,NEW,2024-04-02
1372,1135,21.22,PENDING,2024-01-08
1373,1791,37.5,COMPLETE,2024-03-05
1374,1782,66.56,NEW,2024-02-26
1375,1170,109.09,COMPLETE,2024-03-07
1376,1158,75.09,PENDING,2024-07-05
1377,1200,348.81,COMPLETE,2024-03-12
1378,1486,128.73,COMPLETE,2024-02-23
1379,1556,23.83,COMPLETE,2024-03-07
1380,1961,11.1,COMPLETE,2024-02-20
1381,1775,116.6,COMPLETE,2024-04-06
1382,1582,17.25,COMPLETE,2024-04-01
1383,1503,154.96,NEW,2024-01-08
1384,1875,37.26,PENDING,2024-06-10
1385,1370,39.59,COMPLETE,2024-02-04
1386,1102,1.09,PENDING,2024-04-05
1387,1124,120.73,COMPLETE,2024-03-28
1388,1312,12.02,COMPLETE,2024-03-18
1389,1975,148.23,NEW,2024-02-01
1390,1994,67.7,COMPLETE,2024-04-29
1391,1797,153.38,NEW,2024-02-15
1392,1457,87.69,PENDING,2024-05-23
1393,1229,8.6,PENDING,2024-07-14
1394,1657,145.09,NEW,2024-06-13
1395,1881,7.24,PENDING,2024-06-30
1396,1196,65.14,PENDING,2024-05-21
1397,1884,18.92,NEW,2024-02-24
1398,1732,139.57,COMPLETE,2024-06-24
1399,1422,242.58,COMPLETE,2024-01-07
1400,1571,80.77,PENDING,2024-03-14
1401,1609,74.9,NEW,2024-01-07
1402,1170,144.38,COMPLETE,2024-06-09
1403,1381,0.51,COMPLETE,2024-05-30
1404,1172,249.81,NEW,2024-03-25
1405,1662,22.0,NEW,2024-05-26
1406,1452,414.26,COMPLETE,2024-04-21
1407,1349,133.28,COMPLETE,2024-05-04
1408,1901,148.83,NEW,2024-05-26
1409,1951,106.77,PENDING,2024-02-05
1410,1633,63.8,PENDING,2024-01-29
1411,1493,84.78,COMPLETE,2024-07-06
1412,1619,4.75,NEW,2024-03-22
1413,1003,97.81,PENDING,2024-01-02
1414,1092,98.38,NEW,2024-05-08
1415,1918,221.83,COMPLETE,2024-02-16
1416,1005,70.45,COMPLETE,2024-07-15
1417,1287,8.03,COMPLETE,2024-05-27
1418,1617,36.56,COMPLETE,2024-01-11
1419,1145,106.6,PENDING,2024-05-09
1420,1782,27.35,COMPLETE,2024-07-13
1421,1423,32.92,NEW,2024-04-28
1422,1889,171.74,COMPLETE,2024-05-19
1423,1607,87.78,NEW,2024-01-20
1424,1456,71.03,PENDING,2024-01-05
1425,1740,38.34,PENDING,2024-02-06
1426,1201,131.28,COMPLETE,2024-06-14
1427,1211,33.93,COMPLETE,2024-05-16
1428,1005,133.58,PENDING,2024-02-22
1429,1623,7.27,PENDING,2024-06-20
1430,1375,199.91,COMPLETE,2024-04-08
1431,1890,69.23,NEW,2024-03-26
1432,1446,57.72,COMPLETE,2024-04-17
1433,1834,94.42,COMPLETE,2024-01-24
1434,1105,97.87,PENDING,2024-03-21
1435,1650,14.16,NEW,2024-06-06
1436,1810,141.15,PENDING,2024-04-29
1437,1400,32.29,NEW,2024-02-28
1438,1095,235.35,NEW,2024-05-07
1439,1387,170.29,NEW,2024-04-23
1440,1958,42.51,PENDING,2024-04-24
1441,1451,164.89,COMPLETE,2024-01-14
1442,1848,44.07,COMPLETE,2024-01-09
1443,1808,10.64,NEW,2024-02-09
1444,1978,326.72,PENDING,2024-07-12
1445,1900,105.73,PENDING,2024-01-25
1446,1415,60.9,PENDING,2024-04-12
1447,1725,50.71,COMPLETE,2024-01-22
1448,1503,39.26,PENDING,2024-01-04
1449,1453,398.72,COMPLETE,2024-06-02
1450,1290,14.47,PENDING,2024-07-04
1451,1533,37.81,COMPLETE,2024-01-29
1452,1192,66.46,PENDING,2024-04-18
1453,1979,65.01,COMPLETE,2024-04-07
1454,1149,63.75,COMPLETE,2024-02-06
1455,1879,19.33,COMPLETE,2024-03-15
1456,1758,15.66,COMPLETE,2024-03-10
1457,1778,29.41,NEW,2024-05-25
1458,1972,245.95,COMPLETE,2024-05-07
1459,1762,12.0,NEW,2024-03-25
1460,1514,141.64,NEW,2024-02-11
1461,1392,141.7,NEW,2024-04-09
1462,1315,165.95,COMPLETE,2024-02-10
1463,1075,217.7,COMPLETE,2024-06-14
1464,1598,30.52,COMPLETE,2024-02-03
1465,1269,25.43,COMPLETE,2024-01-17
1466,1224,62.64,PENDING,2024-06-13
1467,1529,30.8,COMPLETE,2024-06-01
1468,1112,132.54,COMPLETE,2024-05-01
1469,1250,101.04,PENDING,2024-03-16
1470,1232,207.93,NEW,2024-03-27
1471,1840,8.64,COMPLETE,2024-04-26
1472,1790,246.61,COMPLETE,2024-04-15
1473,1713,34.72,COMPLETE,2024-03-26
1474,1082,67.47,COMPLETE,2024-01-27
1475,1124,57.73,COMPLETE,2024-02-26
1476,1174,142.84,COMPLETE,2024-01-31
1477,1068,54.53,COMPLETE,2024-05-13
1478,1046,287.45,COMPLETE,2024-06-16
1479,1883,232.83,NEW,2024-04-07
1480,1255,205.7,COMPLETE,2024-01-12
1481,1726,7.39,PENDING,2024-02-22
1482,1029,192.59,COMPLETE,2024-07-17
1483,1280,152.16,PENDING,2024-05-17
1484,1923,10.93,NEW,2024-06-21
1485,1993,11.36,NEW,2024-05-24
1486,1236,10.67,COMPLETE,2024-06-02
1487,1247,1.14,PENDING,2024-07-08
1488,1367,79.55,PENDING,2024-05-01
1489,1494,362.66,NEW,2024-02-15
1490,1024,57.75,PENDING,2024-03-04
1491,1585,77.82,NEW,2024-05-09
1492,1717,344.11,PENDING,2024-02-23
1493,1489,29.46,PENDING,2024-04-16
1494,1493,195.52,PENDING,2024-07-11
1495,1313,79.05,PENDING,2024-02-20
1496,1605,84.28,NEW,2024-06-29
1497,1374,42.03,COMPLETE,2024-02-05
1498,1638,82.46,PENDING,2024-04-24
1499,1936,7.6,NEW,2024-01-26
1500,1024,144.67,NEW,2024-01-29
1501,1333,33.5,PENDING,2024-05-28
1502,1354,218.58,NEW,2024-01-11
1503,1115,45.86,NEW,2024-02-09
1504,1047,15.41,COMPLETE,2024-01-11
1505,1737,119.03,COMPLETE,2024-06-12
1506,1777,17.98,PENDING,2024-04-22
1507,1098,140.11,COMPLETE,2024-07-05
1508,1458,344.55,NEW,2024-02-08
1509,1522,151.21,COMPLETE,2024-02-23
1510,1596,2.27,NEW,2024-04-07
1511,1404,91.6,COMPLETE,2024-02-24
1512,1213,118.88,NEW,2024-04-20
1513,1684,174.56,COMPLETE,2024-05-31
1514,1902,5.76,PENDING,2024-05-29
1515,1502,65.41,NEW,2024-03-09
1516,1720,76.65,COMPLETE,2024-02-25
1517,1447,18.53,NEW,2024-02-02
1518,1893,38.93,COMPLETE,2024-02-05
1519,1575,58.02,COMPLETE,2024-05-27
1520,1257,179.1,NEW,2024-03-21
1521,1843,265.08,PENDING,2024-07-08
1522,1120,99.0,NEW,2024-04-18
1523,1809,50.24,COMPLETE,2024-06-02
1524,1977,29.31,PENDING,2024-07-12
1525,1053,402.49,PENDING,2024-03-13
1526,1330,407.57,COMPLETE,2024-02-09
1527,1783,259.0,NEW,2024-01-17
1528,1240,154.02,COMPLETE,2024-05-08
1529,1754,39.42,COMPLETE,2024-03-01
1530,1529,169.83,NEW,2024-06-19
1531,1482,52.56,PENDING,2024-04-13
1532,1186,39.57,COMPLETE,2024-02-11
1533,1857,136.6,PENDING,2024-01-25
1534,1655,8.3,NEW,2024-02-08
1535,1261,4.98,NEW,2024-02-04
1536,1952,59.41,COMPLETE,2024-05-10
1537,1363,58.99,COMPLETE,2024-04-17
1538,1490,225.99,PENDING,2024-06-20
1539,1430,13.49,NEW,2024-06-27
1540,1238,13.16,COMPLETE,2024-04-11
1541,1303,15.95,COMPLETE,2024-04-07
1542,1297,3.02,NEW,2024-01-12
1543,1075,7.44,NEW,2024-01-19
1544,1699,107.84,COMPLETE,2024-04-10
1545,1332,56.49,COMPLETE,2024-02-13
1546,1899,144.22,COMPLETE,2024-07-05
1547,1998,490.6,COMPLETE,2024-02-18
1548,1757,107.6,COMPLETE,2024-07-07
1549,1641,5.18,NEW,2024-01-17
1550,1473,11.04,COMPLETE,2024-03-14
1551,1826,212.87,COMPLETE,2024-02-26
1552,1922,74.97,COMPLETE,2024-02-24
1553,1282,174.2,NEW,2024-02-16
1554,1590,194.22,PENDING,2024-01-12
1555,1071,262.66,COMPLETE,2024-03-02
1556,1262,299.23,PENDING,2024-03-20
1557,1702,80.93,PENDING,2024-03-23
1558,1878,41.71,COMPLETE,2024-01-08
1559,1886,326.66,PENDING,2024-05-28
1560,1941,79.28,COMPLETE,2024-03-21
1561,1574,6.64,COMPLETE,2024-04-27
1562,1999,102.94,NEW,2024-07-16
1563,1891,88.6,COMPLETE,2024-07-18
1564,1011,226.14,COMPLETE,2024-01-25
1565,1140,105.9,PENDING,2024-03-29
1566,1765,42.93,PENDING,2024-01-12
1567,1554,338.81,COMPLETE,2024-05-22
1568,1016,161.76,NEW,2024-02-28
1569,1062,99.54,PENDING,2024-06-02
1570,1252,34.66,PENDING,2024-04-18
1571,1464,46.77,NEW,2024-01-26
1572,1375,110.86,PENDING,2024-02-16
1573,1803,7.47,COMPLETE,2024-02-01
1574,1980,29.66,COMPLETE,2024-01-10
1575,1519,125.14,PENDING,2024-01-16
1576,1836,65.4,PENDING,2024-07-17
1577,1089,51.48,COMPLETE,2024-05-24
1578,1719,16.42,NEW,2024-05-30
1579,1803,58.31,COMPLETE,2024-01-26
1580,1795,147.27,COMPLETE,2024-03-26
1581,1629,30.65,COMPLETE,2024-05-14
1582,1860,0.54,PENDING,2024-01-14
1583,1174,110.41,PENDING,2024-03-19
1584,1075,359.82,NEW,2024-04-26
1585,1612,93.35,PENDING,2024-01-07
1586,1925,12.77,PENDING,2024-05-16
1587,1662,38.67,COMPLETE,2024-04-24
1588,1399,202.22,COMPLETE,2024-06-24
1589,1781,26.47,COMPLETE,2024-03-12
1590,1969,93.57,COMPLETE,2024-02-28
1591,1070,51.53,NEW,2024-03-22
1592,1179,23.3,COMPLETE,2024-04-25
1593,1123,167.88,NEW,2024-06-15
1594,1380,135.8,NEW,2024-05-25
1595,1292,108.35,PENDING,2024-07-05
1596,1796,26.96,COMPLETE,2024-04-12
1597,1194,10.3,COMPLETE,2024-01-17
1598,1910,85.84,NEW,2024-01-14
1599,1227,80.67,NEW,2024-06-07
1600,1430,20.87,NEW,2024-05-31
1601,1941,5.79,NEW,2024-04-17
1602,1435,8.42,NEW,2024-07-06
1603,1786,492.97,COMPLETE,2024-02-14
1604,1460,153.06,COMPLETE,2024-04-07
1605,1617,255.09,PENDING,2024-05-10
1606,1020,21.7,COMPLETE,2024-02-06
1607,1063,323.32,NEW,2024-06-19
1608,1164,15.39,COMPLETE,2024-06-16
1609,1026,71.15,PENDING,2024-07-01
1610,1310,177.02,COMPLETE,2024-04-17
1611,1284,43.05,COMPLETE,2024-02-08
1612,1659,55.31,COMPLETE,2024-01-15
1613,1280,13.72,NEW,2024-04-29
1614,1837,13.12,COMPLETE,2024-01-04
1615,1830,96.64,NEW,2024-04-02
1616,1163,112.56,NEW,2024-06-01
1617,1897,150.21,NEW,2024-05-20
1618,1917,81.35,COMPLETE,2024-06-09
1619,1223,103.78,COMPLETE,2024-01-16
1620,1783,1.36,NEW,2024-06-18
1621,1145,17.69,PENDING,2024-04-17
1622,1964,419.4,COMPLETE,2024-05-05
1623,1949,7.9,PENDING,2024-07-12
1624,1867,113.57,PENDING,2024-02-24
1625,1029,19.37,PENDING,2024-06-18
1626,1044,126.13,COMPLETE,2024-02-03
1627,1786,122.41,PENDING,2024-06-06
1628,1470,26.68,COMPLETE,2024-01-13
1629,1033,31.42,PENDING,2024-05-20
1630,1652,106.35,NEW,2024-01-18
1631,1426,49.44,PENDING,2024-06-08
1632,1829,21.64,NEW,2024-04-05
1633,1885,131.56,PENDING,2024-05-02
1634,1220,16.74,NEW,2024-02-08
1635,1867,193.55,COMPLETE,2024-02-15
1636,1533,72.29,PENDING,2024-01-29
1637,1691,11.17,COMPLETE,2024-07-08
1638,1947,118.44,COMPLETE,2024-03-02
1639,1366,73.22,COMPLETE,2024-07-03
1640,1931,35.39,COMPLETE,2024-01-16
1641,1840,54.91,PENDING,2024-07-02
1642,1742,35.43,NEW,2024-04-30
1643,1914,30.52,COMPLETE,2024-01-10
1644,1549,17.87,COMPLETE,2024-06-06
1645,1581,45.06,COMPLETE,2024-06-01
1646,1115,28.9,COMPLETE,2024-04-12
1647,1238,115.02,COMPLETE,2024-03-24
1648,1334,115.16,NEW,2024-05-12
1649,1440,69.68,COMPLETE,2024-03-05
1650,1147,150.48,NEW,2024-06-25
1651,1008,184.1,NEW,2024-01-03
1652,1287,86.69,PENDING,2024-06-21
1653,1387,96.48,PENDING,2024-05-21
1654,1049,33.25,NEW,2024-04-29
1655,1849,225.25,COMPLETE,2024-06-06
1656,1516,2.45,COMPLETE,2024-03-08
1657,1915,42.86,COMPLETE,2024-05-25
1658,1854,127.94,PENDING,2024-07-08
1659,1637,8.35,COMPLETE,2024-02-06
1660,1586,20.23,NEW,2024-06-01
1661,1676,88.99,COMPLETE,2024-06-24
1662,1277,82.1,NEW,2024-07-11
1663,1953,134.3,PENDING,2024-06-29
1664,1835,167.46,PENDING,2024-03-13
1665,1988,13.76,COMPLETE,2024-05-22
1666,1299,1.86,NEW,2024-02-18
1667,1801,117.0,NEW,2024-04-30
1668,1588,35.87,PENDING,2024-03-28
1669,1809,98.35,PENDING,2024-07-14
1670,1648,16.32,COMPLETE,2024-05-19
1671,1617,63.31,PENDING,2024-07-05
1672,1606,70.2,PENDING,2024-02-06
1673,1134,87.97,NEW,2024-03-01
1674,1579,71.98,NEW,2024-06-19
1675,1146,68.46,PENDING,2024-05-03
1676,1489,40.46,COMPLETE,2024-07-16
1677,1477,7.38,NEW,2024-02-08
1678,1158,9.38,NEW,2024-07-02
1679,1383,56.88,PENDING,2024-03-03
1680,1162,43.97,NEW,2024-02-15
1681,1440,72.59,PENDING,2024-03-28
1682,1852,36.36,PENDING,2024-01-11
1683,1188,116.45,NEW,2024-03-02
1684,1414,199.48,NEW,2024-03-17
1685,1338,35.51,COMPLETE,2024-06-01
1686,1606,21.44,COMPLETE,2024-07-17
1687,1180,12.35,COMPLETE,2024-02-21
1688,1287,95.78,PENDING,2024-01-04
1689,1833,58.67,COMPLETE,2024-02-28
1690,1186,20.83,COMPLETE,2024-03-12
1691,1883,105.88,COMPLETE,2024-05-27
1692,1137,16.07,NEW,2024-04-02
1693,1129,80.81,PENDING,2024-03-03
1694,1193,74.9,PENDING,2024-02-23
1695,1315,132.51,PENDING,2024-04-26
1696,1983,5.67,PENDING,2024-04-19
1697,1784,218.81,COMPLETE,2024-03-14
1698,1863,121.4,COMPLETE,2024-04-16
1699,1143,24.35,NEW,2024-02-26
1700,1015,20.26,NEW,2024-06-17
1701,1301,56.5,PENDING,2024-01-03
1702,1422,170.14,NEW,2024-04-29
1703,1244,185.12,PENDING,2024-01-06
1704,1926,73.49,PENDING,2024-01-05
1705,1106,197.19,PENDING,2024-01-05
1706,1087,0.55,COMPLETE,2024-02-23
1707,1128,3.58,PENDING,2024-02-16
1708,1906,242.84,NEW,2024-06-25
1709,1886,149.31,NEW,2024-01-09
1710,1340,59.91,PENDING,2024-04-08
1711,1003,140.08,NEW,2024-01-20
1712,1326,311.54,COMPLETE,2024-05-01
1713,1409,147.88,NEW,2024-03-01
1714,1878,184.75,PENDING,2024-05-02
1715,1305,142.96,COMPLETE,2024-06-11
1716,1907,18.42,NEW,2024-06-26
1717,1606,179.32,PENDING,2024-03-22
1718,1720,21.7,PENDING,2024-03-02
1719,1224,223.13,COMPLETE,2024-05-24
1720,1970,61.37,PENDING,2024-01-03
1721,1347,113.0,PENDING,2024-06-08
1722,1991,68.76,COMPLETE,2024-01-13
1723,1320,9.87,PENDING,2024-04-29
1724,1558,34.35,PENDING,2024-05-04
1725,1987,411.85,NEW,2024-03-29
1726,1180,323.69,COMPLETE,2024-03-13
1727,1617,38.64,COMPLETE,2024-03-08
1728,1710,559.86,COMPLETE,2024-05-21
1729,1385,186.79,COMPLETE,2024-04-10
1730,1617,94.41,COMPLETE,2024-04-07
1731,1791,4.1,COMPLETE,2024-01-11
1732,1771,231.72,COMPLETE,2024-04-14
1733,1107,81.52,PENDING,2024-07-02
1734,1530,202.86,PENDING,2024-03-07
1735,1409,179.84,PENDING,2024-05-02
1736,1970,178.98,PENDING,2024-01-29
1737,1295,119.79,COMPLETE,2024-05-16
1738,1817,34.45,PENDING,2024-07-13
1739,1170,40.97,NEW,2024-06-01
1740,1330,36.88,NEW,2024-03-16
1741,1492,2.02,COMPLETE,2024-06-18
1742,1194,87.36,COMPLETE,2024-01-09
1743,1011,120.01,PENDING,2024-02-09
1744,1194,192.32,PENDING,2024-01-25
1745,1489,15.1,PENDING,2024-01-05
1746,1794,78.57,NEW,2024-05-18
1747,1880,0.8,PENDING,2024-07-05
1748,1181,9.99,COMPLETE,2024-05-03
1749,1961,5.57,PENDING,2024-02-07
1750,1816,129.27,PENDING,2024-03-12
1751,1655,8.45,NEW,2024-05-12
1752,1897,126.04,PENDING,2024-06-24
1753,1315,28.72,NEW,2024-03-30
1754,1693,210.14,PENDING,2024-05-25
1755,1029,167.74,PENDING,2024-07-16
1756,1595,316.61,COMPLETE,2024-02-06
1757,1677,215.21,PENDING,2024-02-29
1758,1795,270.8,PENDING,2024-06-24
1759,1792,195.72,PENDING,2024-01-28
1760,1095,118.22,COMPLETE,2024-07-15
1761,1380,18.66,NEW,2024-03-21
1762,1777,31.71,COMPLETE,2024-04-23
1763,1443,23.92,COMPLETE,2024-02-09
1764,1297,92.53,NEW,2024-02-14
1765,1807,70.04,COMPLETE,2024-03-02
1766,1736,201.8,COMPLETE,2024-04-02
1767,1844,305.07,PENDING,2024-04-24
1768,1360,51.9,COMPLETE,2024-07-04
1769,1373,70.59,PENDING,2024-03-07
1770,1553,355.84,PENDING,2024-02-25
1771,1302,32.33,COMPLETE,2024-02-09
1772,1420,157.21,COMPLETE,2024-04-07
1773,1245,25.52,COMPLETE,2024-02-09
1774,1719,114.4,NEW,2024-03-31
1775,1236,29.25,PENDING,2024-02-02
1776,1533,215.19,NEW,2024-01-06
1777,1184,82.43,NEW,2024-05-26
1778,1467,20.57,PENDING,2024-03-20
1779,1753,25.41,PENDING,2024-06-16
1780,1362,68.09,NEW,2024-04-01
1781,1282,325.98,NEW,2024-04-06
1782,1552,146.81,PENDING,2024-02-28
1783,1335,67.0,COMPLETE,2024-02-28
1784,1161,41.21,COMPLETE,2024-02-17
1785,1159,79.69,NEW,2024-06-17
1786,1473,137.98,COMPLETE,2024-01-13
1787,1600,153.21,COMPLETE,2024-04-16
1788,1321,39.25,COMPLETE,2024-02-14
1789,1011,127.71,PENDING,2024-03-29
1790,1423,107.23,PENDING,2024-06-29
1791,1072,319.69,COMPLETE,2024-06-18
1792,1587,267.5,NEW,2024-04-09
1793,1857,155.77,COMPLETE,2024-07-09
1794,1200,128.52,COMPLETE,2024-06-03
1795,1521,32.03,COMPLETE,2024-06-14
1796,1863,187.06,PENDING,2024-07-06
1797,1504,55.78,NEW,2024-01-07
1798,1737,31.78,PENDING,2024-05-12
1799,1687,48.48,COMPLETE,2024-02-14
1800,1787,180.75,PENDING,2024-02-27
1801,1038,16.09,PENDING,2024-01-31
1802,1059,60.91,PENDING,2024-01-23
1803,1577,67.8,PENDING,2024-06-18
1804,1320,3.73,NEW,2024-05-17
1805,1434,21.78,PENDING,2024-06-08
1806,1635,175.3,COMPLETE,2024-04-16
1807,1675,177.65,NEW,2024-06-29
1808,1407,34.59,COMPLETE,2024-06-06
1809,1922,207.86,COMPLETE,2024-02-08
1810,1385,147.75,COMPLETE,2024-06-07
1811,1670,54.11,COMPLETE,2024-03-22
1812,1568,137.99,NEW,2024-04-09
1813,1077,325.28,PENDING,2024-01-02
1814,1193,61.43,COMPLETE,2024-03-17
1815,1284,27.24,PENDING,2024-01-12
1816,1526,284.42,PENDING,2024-02-08
1817,1523,92.57,NEW,2024-07-12
1818,1612,11.12,COMPLETE,2024-01-13
1819,1155,85.02,PENDING,2024-02-15
1820,1339,69.43,PENDING,2024-06-03
1821,1124,193.51,NEW,2024-04-22
1822,1870,75.65,COMPLETE,2024-01-17
1823,1279,29.47,PENDING,2024-04-13
1824,1916,112.59,COMPLETE,2024-04-07
1825,1905,78.21,PENDING,2024-07-06
1826,1621,26.53,COMPLETE,2024-07-10
1827,1845,85.24,NEW,2024-03-28
1828,1868,172.34,COMPLETE,2024-04-18
1829,1657,2.9,PENDING,2024-06-11
1830,1727,99.66,PENDING,2024-03-10
1831,1909,43.01,COMPLETE,2024-06-06
1832,1673,34.63,COMPLETE,2024-07-17
1833,1127,49.85,COMPLETE,2024-03-14
1834,1313,41.86,COMPLETE,2024-03-03
1835,1331,178.52,NEW,2024-06-04
1836,1149,32.13,COMPLETE,2024-02-29
1837,1453,132.11,NEW,2024-03-19
1838,1035,9.88,COMPLETE,2024-02-06
1839,1684,302.41,PENDING,2024-01-22
1840,1419,97.37,PENDING,2024-07-14
1841,1021,122.66,PENDING,2024-05-27
1842,1205,35.39,PENDING,2024-04-05
1843,1638,53.12,NEW,2024-03-08
1844,1847,25.33,PENDING,2024-07-10
1845,1956,269.62,NEW,2024-01-17
1846,1355,66.96,PENDING,2024-01-12
1847,1439,99.55,NEW,2024-05-29
1848,1728,132.53,NEW,2024-05-24
1849,1095,46.38,NEW,2024-05-17
1850,1928,127.33,PENDING,2024-04-27
1851,1940,112.7,COMPLETE,2024-07-11
1852,1163,122.3,COMPLETE,2024-01-22
1853,1147,67.18,NEW,2024-04-29
1854,1529,48.28,COMPLETE,2024-02-19
1855,1293,25.11,COMPLETE,2024-01-14
1856,1194,174.08,PENDING,2024-07-10
1857,1662,93.74,COMPLETE,2024-06-23
1858,1479,58.76,NEW,2024-01-29
1859,1876,288.23,PENDING,2024-06-12
1860,1122,4.9,PENDING,2024-06-28
1861,1399,189.83,NEW,2024-05-04
1862,1698,602.51,COMPLETE,2024-01-07
1863,1964,217.99,PENDING,2024-01-29
1864,1451,166.3,NEW,2024-05-18
1865,1660,46.89,PENDING,2024-02-02
1866,1103,26.31,COMPLETE,2024-05-13
1867,1754,132.75,COMPLETE,2024-04-20
1868,1461,36.32,COMPLETE,2024-03-19
1869,1742,19.36,PENDING,2024-06-08
1870,1990,154.42,PENDING,2024-06-27
1871,1717,37.48,PENDING,2024-02-27
1872,1709,245.86,NEW,2024-01-26
1873,1395,183.65,PENDING,2024-06-22
1874,1911,188.15,PENDING,2024-01-29
1875,1336,147.65,PENDING,2024-01-04
1876,1598,212.76,COMPLETE,2024-04-08
1877,1141,163.86,COMPLETE,2024-05-20
1878,1316,92.26,NEW,2024-02-08
1879,1710,35.07,NEW,2024-01-15
1880,1557,219.11,NEW,2024-04-28
1881,1799,183.64,COMPLETE,2024-01-29
1882,1526,64.03,COMPLETE,2024-06-05
1883,1555,3.99,COMPLETE,2024-03-15
1884,1400,101.76,PENDING,2024-04-25
1885,1680,5.19,COMPLETE,2024-02-01
1886,1309,260.75,PENDING,2024-05-09
1887,1494,326.05,COMPLETE,2024-06-23
1888,1555,21.01,COMPLETE,2024-03-24
1889,1609,112.82,COMPLETE,2024-01-22
1890,1772,9.68,PENDING,2024-01-27
1891,1108,130.75,COMPLETE,2024-07-13
1892,1794,42.66,PENDING,2024-03-21
1893,1371,114.27,NEW,2024-05-05
1894,1854,46.66,NEW,2024-07-02
1895,1615,15.73,PENDING,2024-04-01
1896,1767,52.11,PENDING,2024-01-21
1897,1890,11.95,NEW,2024-02-16
1898,1205,86.01,NEW,2024-04-10
1899,1846,4.18,PENDING,2024-07-05
1900,1042,74.93,PENDING,2024-03-24
1901,1864,217.48,NEW,2024-01-06
1902,1244,181.94,NEW,2024-05-26
1903,1286,214.37,NEW,2024-07-03
1904,1354,255.17,NEW,2024-07-15
1905,1784,11.04,COMPLETE,2024-05-10
1906,1475,13.78,NEW,2024-01-01
